,index,batter_name,pitcher_name,matchup_score,isStarter,pitcher_team
354,552,"France, Ty","Smith, Joe",0.10055830074848328,False,MIN
355,554,"Murphy, Tom","Smith, Joe",0.01717920049375385,False,MIN
356,556,"Winker, Jesse","Smith, Joe",-0.12616454441633843,False,MIN
357,558,"Frazier, Adam","Smith, Joe",0.07989494282464282,False,MIN
358,560,"Crawford, J. P.","Smith, Joe",-0.06223851877926581,False,MIN
359,564,"Frazier, Adam","Gray, Sonny",-0.02314756248955551,True,MIN
360,566,"France, Ty","Gray, Sonny",0.06683181473463401,True,MIN
361,570,"Murphy, Tom","Gray, Sonny",0.18831231544726723,True,MIN
362,572,"Haniger, Mitch","Gray, Sonny",-0.016240246620615417,True,MIN
363,576,"Crawford, J. P.","Gray, Sonny",0.060403998395350204,True,MIN
364,580,"Kelenic, Jarred","Gray, Sonny",-0.0072469143697565935,True,MIN
365,582,"Toro, Abraham","Gray, Sonny",-0.02738372377078887,True,MIN
366,584,"Winker, Jesse","Gray, Sonny",0.01526594965737075,True,MIN
367,592,"Naquin, Tyler","Wright, Kyle",-0.0204313218817323,True,ATL
368,593,"Senzel, Nick","Wright, Kyle",0.012958180980873923,True,ATL
369,594,"Pham, Tommy","Wright, Kyle",-0.12177712725258176,True,ATL
370,595,"India, Jonathan","Wright, Kyle",-0.028288846028161625,True,ATL
371,596,"Fraley, Jake","Wright, Kyle",0.08419546803641867,True,ATL
372,598,"Votto, Joey","Wright, Kyle",0.013278319596853843,True,ATL
373,601,"Farmer, Kyle","Wright, Kyle",-0.047089218738712905,True,ATL
374,602,"Moustakas, Mike","Wright, Kyle",-0.067112991211278,True,ATL
375,605,"Judge, Aaron","Valdez, Phillips",0.0361644202639666,False,BOS
376,606,"Rizzo, Anthony","Valdez, Phillips",-0.07710861836732505,False,BOS
377,607,"Schoop, Jonathan","Valdez, Phillips",0.15356746204151148,False,BOS
378,608,"Lowrie, Jed","Gibson, Kyle",-0.03353000397561247,True,PHI
379,610,"Pache, Cristian","Gibson, Kyle",0.022028514526809446,True,PHI
380,614,"Kemp, Tony","Gibson, Kyle",-0.010696588450539266,True,PHI
381,616,"Andrus, Elvis","Gibson, Kyle",0.0039105602752342525,True,PHI
382,620,"Smith, Kevin","Gibson, Kyle",-0.052250929906091315,True,PHI
383,622,"Brown, Seth","Gibson, Kyle",-0.05338393509432491,True,PHI
384,626,"Murphy, Sean","Gibson, Kyle",0.0008515654424514305,True,PHI
385,628,"Piscotty, Stephen","Gibson, Kyle",0.036961988486430265,True,PHI
386,632,"Dozier, Hunter","Sandlin, Nick",-0.04953326536748204,False,CLE
387,633,"Lopez, Nicky","Sandlin, Nick",-0.01474573937159838,False,CLE
388,634,"Taylor, Michael","Sandlin, Nick",-0.10014788067279366,False,CLE
389,635,"Merrifield, Whit","Sandlin, Nick",-0.02156861815275141,False,CLE
390,636,"Mondesi, Adalberto","Sandlin, Nick",0.03974038893262634,False,CLE
391,637,"Rosario, Amed","Keller, Brad",0.10776864810308676,True,KC
392,638,"Reyes, Franmil","Keller, Brad",-0.015989510494393705,True,KC
393,639,"Ramirez, Jose","Keller, Brad",-0.015655131283728464,True,KC
394,641,"Straw, Myles","Keller, Brad",-0.05762301876018928,True,KC
395,642,"Bradley, Bobby","Keller, Brad",0.005195075087496749,True,KC
396,643,"Gimenez, Andres","Keller, Brad",-0.00786861987798961,True,KC
397,645,"Mercado, Oscar","Keller, Brad",-0.03615569670716716,True,KC
398,648,,"Keller, Brad",0.016252565849131286,True,KC
399,650,"Cruz, Nelson","Ottavino, Adam",-0.06278679166793816,False,NYM
400,652,"Bell, Josh","Ottavino, Adam",0.002181813154228719,False,NYM
401,654,"Franco, Maikel","Ottavino, Adam",0.17520131247928783,False,NYM
402,656,"Cruz, Nelson","Bassitt, Chris",0.0002629778590037795,True,NYM
403,658,"Soto, Juan","Bassitt, Chris",0.07877506203566345,True,NYM
404,660,"Escobar, Alcides","Bassitt, Chris",-0.04680093424277986,True,NYM
405,666,"Hernandez, Cesar","Bassitt, Chris",-0.11217916591092378,True,NYM
406,672,"Bell, Josh","Bassitt, Chris",0.023609967582567,True,NYM
407,674,"Robles, Victor","Bassitt, Chris",0.02941030653307088,True,NYM
408,676,"Adams, Riley","Bassitt, Chris",0.024601852665277205,True,NYM
409,678,"Franco, Maikel","Bassitt, Chris",0.02190016405991098,True,NYM
410,680,"Nimmo, Brandon","Finnegan, Kyle",0.8073004804221542,False,WSH
411,681,"Perez, Roberto","Mikolas, Miles",0.1400435352631054,True,STL
412,682,"Vogelbach, Dan","Mikolas, Miles",-0.01771698250744716,True,STL
413,683,"Newman, Kevin","Mikolas, Miles",0.007506403985553953,True,STL
414,684,"Tucker, Cole","Mikolas, Miles",-0.0636742761468558,True,STL
415,685,"VanMeter, Josh","Mikolas, Miles",-0.0633518453673286,True,STL
416,686,"Hayes, Ke'Bryan","Mikolas, Miles",0.06004410665362596,True,STL
417,692,"Reynolds, Bryan","Mikolas, Miles",0.02776951638463736,True,STL
418,693,"Tsutsugo, Yoshi","Mikolas, Miles",-0.014813234590973712,True,STL
419,694,"Gamel, Ben","Mikolas, Miles",-0.0316759226836643,True,STL
420,697,"Hays, Austin","Kittredge, Andrew",-0.035092696875729135,False,TB
421,698,"Urias, Ramon","Kittredge, Andrew",0.2542362419917139,False,TB
422,699,"Mancini, Trey","Kittredge, Andrew",0.119641896139916,False,TB
423,700,"Mountcastle, Ryan","Kittredge, Andrew",-0.07799192583593433,False,TB
424,701,"Mateo, Jorge","Kittredge, Andrew",-0.03655122977053327,False,TB
425,703,"Lowe, Josh","Lyles, Jordan",0.08389499544829424,True,BAL
426,705,"Arozarena, Randy","Lyles, Jordan",-0.007221633068106505,True,BAL
427,709,"Franco, Wander","Lyles, Jordan",0.28786312864254565,True,BAL
428,711,"Choi, Ji-Man","Lyles, Jordan",0.016518630072757796,True,BAL
429,717,"Lowe, Brandon","Lyles, Jordan",-0.05034924543634863,True,BAL
430,721,"Kiermaier, Kevin","Lyles, Jordan",0.1072044454361073,True,BAL
431,725,"Mejia, Francisco","Lyles, Jordan",0.06905862160073227,True,BAL
432,727,"Phillips, Brett","Lyles, Jordan",-0.0114792850382033,True,BAL
433,735,"Walls, Taylor","Lyles, Jordan",0.0017726898859746034,True,BAL
434,737,"Altuve, Jose","Syndergaard, Noah",-0.05162007660580355,True,LAA
435,739,"Álvarez, Yordan","Syndergaard, Noah",0.005554786115764586,True,LAA
436,741,"McCormick, Chas","Syndergaard, Noah",0.007383486115365084,True,LAA
437,743,,"Syndergaard, Noah",-0.03972561062757922,True,LAA
438,747,"Díaz, Aledmys","Syndergaard, Noah",-0.04715098141287752,True,LAA
439,751,"Brantley, Michael","Syndergaard, Noah",-0.03192320896007569,True,LAA
440,753,"Tucker, Kyle","Syndergaard, Noah",0.027876424519202588,True,LAA
441,757,"Castro, Jason","Syndergaard, Noah",-0.039479283985195276,True,LAA
442,759,"Goodrum, Niko","Syndergaard, Noah",-0.04964575469852591,True,LAA
443,769,"Alfaro, Jorge","Castellanos, Humberto",-0.030190745410614388,False,ARI
444,770,"Machado, Manny","Castellanos, Humberto",-0.035092696875729135,False,ARI
445,771,"Profar, Jurickson","Castellanos, Humberto",-0.007551543393569235,False,ARI
446,772,"Hosmer, Eric","Castellanos, Humberto",0.009775674857933318,False,ARI
447,773,"Grisham, Trent","Castellanos, Humberto",0.03223417991169161,False,ARI
448,774,,"Castellanos, Humberto",0.008589600246876924,False,ARI
449,775,"Grisham, Trent","Poppen, Sean",-0.0041776732477165545,False,ARI
450,777,"Myers, Wil","Poppen, Sean",-0.058949388807235915,False,ARI
451,779,"Cronenworth, Jake","Poppen, Sean",0.017145647005494778,False,ARI
452,781,"Machado, Manny","Poppen, Sean",-0.08404825032946445,False,ARI
453,783,"Alfaro, Jorge","Poppen, Sean",0.15443432392477754,False,ARI
454,785,"Voit, Luke","Poppen, Sean",0.002874334930101171,False,ARI
455,787,"Alfaro, Jorge","Wendelken, J. B.",0.06030672565482553,False,ARI
456,789,"Cronenworth, Jake","Wendelken, J. B.",0.01779506624864093,False,ARI
457,791,"Machado, Manny","Wendelken, J. B.",0.005774136228662594,False,ARI
458,793,"Siri, Jose","Wendelken, J. B.",-0.025405335006705228,False,ARI
459,795,"Grisham, Trent","Wendelken, J. B.",-0.004937678635625827,False,ARI
460,797,"Miller, Brad","Chacin, Jhoulys",-0.10393650890808263,False,COL
461,798,"Calhoun, Kole","Chacin, Jhoulys",0.03967674095119342,False,COL
462,799,"Lowe, Nathaniel","Chacin, Jhoulys",-0.08234745436983985,False,COL
463,800,"Garver, Mitch","Chacin, Jhoulys",-0.03604345202798033,False,COL
464,801,"Ibáñez, Andy","Chacin, Jhoulys",0.04850713565732458,False,COL
465,802,"García, Adolis","Chacin, Jhoulys",-0.014595126608701365,False,COL
466,803,"Seager, Corey","Chacin, Jhoulys",0.42214590576213956,False,COL
467,804,"Machado, Manny","Kelly, Merrill",0.08586063207808786,True,ARI
468,805,"Myers, Wil","Kelly, Merrill",-0.02435730589920396,True,ARI
469,806,"Cronenworth, Jake","Kelly, Merrill",0.07769971858437255,True,ARI
470,807,"Profar, Jurickson","Kelly, Merrill",-0.026048354226406306,True,ARI
471,808,"Hosmer, Eric","Kelly, Merrill",0.02774811115424022,True,ARI
472,810,,"Kelly, Merrill",-0.07553740431241163,True,ARI
473,812,"Bryant, Kris","Treinen, Blake",-0.06993985637041064,False,LAD
474,813,"Iglesias, José","Treinen, Blake",-0.028235602686528277,False,LAD
475,814,"Joe, Connor","Treinen, Blake",0.37725300955731667,False,LAD
476,815,"Diaz, Elias","Graterol, Brusdar",0.01458492396829094,False,LAD
477,816,"Joe, Connor","Graterol, Brusdar",-0.1052780906271874,False,LAD
478,817,"Correa, Carlos","Graterol, Brusdar",-0.1051261650677211,False,LAD
479,818,"Buxton, Byron","Graterol, Brusdar",-0.12124732655736821,False,LAD
480,819,"Kirilloff, Alex","Graterol, Brusdar",-0.017544424997068955,False,LAD
481,820,"Polanco, Jorge","Graterol, Brusdar",0.009389534573488553,False,LAD
482,821,"Slater, Austin","Bass, Anthony",0.0841172989339829,False,MIA
483,822,"Rojas, Jose","Bass, Anthony",-0.04531785077855681,False,MIA
484,823,"Walsh, Jared","Bass, Anthony",0.02848682795767414,False,MIA
485,824,"Belt, Brandon","Bass, Anthony",-0.062000598464109186,False,MIA
486,825,"Aguilar, Jesus","Webb, Logan",0.11051656892959974,True,SF
487,826,"Wendle, Joey","Webb, Logan",0.11644847736768102,True,SF
488,827,"Garcia, Avisail","Webb, Logan",-0.07007168811209052,True,SF
489,828,"Cooper, Garrett","Webb, Logan",0.2873573630001158,True,SF
490,829,"Soler, Jorge","Webb, Logan",-0.06996051495399316,True,SF
491,830,"Rojas, Miguel","Webb, Logan",-0.01314295320955486,True,SF
492,832,"Sanchez, Jesus","Webb, Logan",0.01682660712541981,True,SF
493,834,"Stallings, Jacob","Webb, Logan",-0.024018633333714158,True,SF
494,842,"Chisholm, Jazz","Webb, Logan",-0.03995096449421548,True,SF
495,845,"Flores, Wilmer","Alcantara, Sandy",0.013846568163064349,True,MIA
496,846,"Ruf, Darin","Alcantara, Sandy",0.013565646422084594,True,MIA
497,847,"Belt, Brandon","Alcantara, Sandy",-0.020666866154703062,True,MIA
498,848,"Crawford, Brandon","Alcantara, Sandy",-0.05824116126423205,True,MIA
499,849,"Yastrzemski, Mike","Alcantara, Sandy",-0.02150575230769029,True,MIA
500,851,"Bart, Joey","Alcantara, Sandy",0.32989464797807594,True,MIA
501,852,"Estrada, Thairo","Alcantara, Sandy",-0.031581474471885,True,MIA
502,856,"Duggar, Steven","Alcantara, Sandy",-0.035092696875729135,True,MIA
503,857,"García, Adolis","Thornton, Trent",0.04953105465960086,False,TOR
504,858,"Calhoun, Willie","Thornton, Trent",-0.09347531343573305,False,TOR
505,859,"Calhoun, Kole","Thornton, Trent",-0.0951179964673444,False,TOR
506,860,"Miller, Brad","Thornton, Trent",-0.09461406157344837,False,TOR
507,861,"Ibáñez, Andy","Thornton, Trent",-0.030027188986872608,False,TOR
508,862,"Lowe, Nathaniel","Thornton, Trent",0.02300237733649089,False,TOR
509,863,"Garver, Mitch","Thornton, Trent",0.11080192243449964,False,TOR
510,864,"Semien, Marcus","Thornton, Trent",-0.00021915298588550888,False,TOR
511,865,"García, Adolis","Berrios, Jose",-0.0534400325298852,True,TOR
512,866,"Seager, Corey","Berrios, Jose",0.04350988579603861,True,TOR
513,867,"Miller, Brad","Berrios, Jose",0.2850873053485937,True,TOR
514,868,"Lowe, Nathaniel","Berrios, Jose",0.01464519073321094,True,TOR
515,869,"Suarez, Eugenio","Alcala, Jorge",-0.058116280371553,False,MIN
516,870,"Haniger, Mitch","Alcala, Jorge",0.026181610158478467,False,MIN
517,871,"Winker, Jesse","Alcala, Jorge",0.31766118284246514,False,MIN
518,872,"Farmer, Kyle","Jansen, Kenley",-0.01152883956399811,False,ATL
519,874,"India, Jonathan","Jansen, Kenley",0.384148476573219,False,ATL
520,876,"Fraley, Jake","Jansen, Kenley",0.3699664277915586,False,ATL
521,878,"Moustakas, Mike","Jansen, Kenley",-0.16844494500349985,False,ATL
522,880,"Stephenson, Tyler","Jansen, Kenley",0.07531716252443767,False,ATL
523,882,"Pham, Tommy","Morton, Charlie",-0.01022179719582191,True,ATL
524,883,"India, Jonathan","Morton, Charlie",-0.12174996561621496,True,ATL
525,884,"Moustakas, Mike","Morton, Charlie",-0.028968120080098653,True,ATL
526,885,"Fraley, Jake","Morton, Charlie",-0.03659597537552927,True,ATL
527,886,"Senzel, Nick","Morton, Charlie",0.002020498264623534,True,ATL
528,887,"Votto, Joey","Morton, Charlie",0.0022870268523324105,True,ATL
529,889,"Farmer, Kyle","Morton, Charlie",-0.07207607905258026,True,ATL
530,890,"Stephenson, Tyler","Morton, Charlie",-0.03353319757152483,True,ATL
531,895,"Pinder, Chad","Dominguez, Seranthony",0.008750303358097098,False,PHI
532,896,"Murphy, Sean","Dominguez, Seranthony",0.0016417969711243843,False,PHI
533,897,"Davis, J. D.","Dominguez, Seranthony",-0.07018539375145827,False,PHI
534,898,"Brown, Seth","Dominguez, Seranthony",0.03188972225794932,False,PHI
535,899,"Alonso, Pete","Dominguez, Seranthony",0.03608823229645894,False,PHI
536,900,"Lindor, Francisco","Dominguez, Seranthony",0.005654312709657068,False,PHI
537,901,"Pache, Cristian","Familia, Jeurys",0.001798655978905464,False,PHI
538,902,"Vogt, Stephen","Familia, Jeurys",-0.05750502648454722,False,PHI
539,903,"Andrus, Elvis","Familia, Jeurys",-0.0526390453135937,False,PHI
540,904,"Cano, Robinson","Familia, Jeurys",-0.06286797521717002,False,PHI
541,905,"Kemp, Tony","Nola, Aaron",-0.04842438570668495,True,PHI
542,906,"Pinder, Chad","Nola, Aaron",0.21138172179696427,True,PHI
543,907,"Pache, Cristian","Nola, Aaron",0.01762281162144756,True,PHI
544,908,"Brown, Seth","Nola, Aaron",0.08894272447186742,True,PHI
545,910,"Andrus, Elvis","Nola, Aaron",-0.021859891462538306,True,PHI
546,912,"Murphy, Sean","Nola, Aaron",-0.006472171141092128,True,PHI
547,914,"Smith, Kevin","Nola, Aaron",-0.01688549764196253,True,PHI
548,915,"Piscotty, Stephen","Nola, Aaron",-0.010120553431141058,True,PHI
549,918,"McKinney, Billy","Nola, Aaron",-0.030919215260217972,True,PHI
550,920,"Gregorius, Didi","Montas, Frankie",0.02533934824032141,True,OAK
551,921,"Harper, Bryce","Montas, Frankie",0.07461174511026125,True,OAK
552,922,,"Montas, Frankie",-0.008800071870358436,True,OAK
553,923,"Segura, Jean","Montas, Frankie",-0.039010467962992006,True,OAK
554,924,"Realmuto, J. T.","Montas, Frankie",-0.05993922282833602,True,OAK
555,925,"Schwarber, Kyle","Montas, Frankie",0.07292622992438995,True,OAK
556,926,"Hoskins, Rhys","Montas, Frankie",0.06992427707579289,True,OAK
557,929,"Vierling, Matt","Montas, Frankie",0.12174493296081139,True,OAK
558,935,"McCormick, Chas","Barria, Jaime",-0.007045249381607791,True,LAA
559,936,"Tucker, Kyle","Barria, Jaime",0.46738272332763575,True,LAA
560,937,"Díaz, Aledmys","Barria, Jaime",-0.09237093767013281,True,LAA
561,938,"Álvarez, Yordan","Barria, Jaime",0.05584245174044698,True,LAA
562,939,"Siri, Jose","Barria, Jaime",-0.016968802859934743,True,LAA
563,940,"Maldonado, Martin","Barria, Jaime",-0.011586731648310587,True,LAA
564,942,,"Barria, Jaime",0.06125285334841636,True,LAA
565,943,"Adames, Willy","Martin, Chris",-0.0031570207543219725,False,CHC
566,944,"McCutchen, Andrew","Martin, Chris",-0.042145253179259795,False,CHC
567,945,"Yelich, Christian","Martin, Chris",-0.10092166567834493,False,CHC
568,946,"Hayes, Ke'Bryan","Martin, Chris",-0.08422247250174993,False,CHC
569,947,"Reynolds, Bryan","Martin, Chris",0.06645441678020021,False,CHC
570,948,"Renfroe, Hunter","Hendricks, Kyle",-0.011000479573038013,True,CHC
571,949,"McCutchen, Andrew","Hendricks, Kyle",0.4052820333533146,True,CHC
572,950,"Adames, Willy","Hendricks, Kyle",-0.0060711937583114856,True,CHC
573,953,"Cain, Lorenzo","Hendricks, Kyle",-0.06268930661750986,True,CHC
574,954,"Yelich, Christian","Hendricks, Kyle",-0.0007187875013857136,True,CHC
575,956,"Wong, Kolten","Hendricks, Kyle",-0.055849420294929106,True,CHC
576,957,"Tellez, Rowdy","Hendricks, Kyle",0.03563869013648713,True,CHC
577,959,"Peterson, Jace","Hendricks, Kyle",0.02987495213322377,True,CHC
578,961,"Wisdom, Patrick","Burnes, Corbin",0.11039584346641143,True,MIL
579,962,"Schwindel, Frank","Burnes, Corbin",-0.046121189018244614,True,MIL
580,963,"Happ, Ian","Burnes, Corbin",-0.09065716558055043,True,MIL
581,965,"Contreras, Willson","Burnes, Corbin",0.03778698513424997,True,MIL
582,967,"Ortega, Rafael","Burnes, Corbin",-0.08884399836077708,True,MIL
583,970,"Madrigal, Nick","Burnes, Corbin",0.02942933774541691,True,MIL
584,971,"Hoerner, Nico","Burnes, Corbin",0.07516896470115858,True,MIL
585,972,,"Burnes, Corbin",0.03255365088371441,True,MIL
586,973,"Heyward, Jason","Burnes, Corbin",0.027405159424274184,True,MIL
587,975,"Reyes, Franmil","Greinke, Zack",0.03122795671944641,True,KC
588,977,"Rosario, Amed","Greinke, Zack",0.07238397961528058,True,KC
589,979,"Straw, Myles","Greinke, Zack",-0.020337494994493607,True,KC
590,981,"Gimenez, Andres","Greinke, Zack",-0.03869493415765569,True,KC
591,983,"Hedges, Austin","Greinke, Zack",-0.0342448266381902,True,KC
592,985,"Chang, Yu","Greinke, Zack",0.2923728333343334,True,KC
593,987,"Bradley, Bobby","Greinke, Zack",-0.03657416568734259,True,KC
594,993,"Ramirez, Jose","Greinke, Zack",0.04373386198550355,True,KC
595,1011,,"Greinke, Zack",0.016216179917500774,True,KC
596,1015,"Molina, Yadier","Crowe, Wil",-0.05065434655820905,True,PIT
597,1016,"Pujols, Albert","Crowe, Wil",-0.019852182012581772,True,PIT
598,1017,"DeJong, Paul","Crowe, Wil",-0.04830000356428902,True,PIT
599,1018,"Gamel, Ben","Wainwright, Adam",0.10990138949198117,True,STL
600,1019,"Perez, Roberto","Wainwright, Adam",-0.006428853638296303,True,STL
601,1020,"Vogelbach, Dan","Wainwright, Adam",-0.14369078540026764,True,STL
602,1022,"Newman, Kevin","Wainwright, Adam",0.1646324197025254,True,STL
603,1023,"Tsutsugo, Yoshi","Wainwright, Adam",0.08870009575809518,True,STL
604,1025,,"Wainwright, Adam",0.006087237698682308,True,STL
605,1026,"Park, Hoy","Wainwright, Adam",-0.031941094330395936,True,STL
606,1027,"Reynolds, Bryan","Wainwright, Adam",0.02962081747694652,True,STL
607,1031,"Tucker, Cole","Wainwright, Adam",-0.004141499869032054,True,STL
608,1033,"Arenado, Nolan","Brubaker, JT",0.05871770924501377,True,PIT
609,1034,"Bader, Harrison","Brubaker, JT",-0.10141434943434358,True,PIT
610,1035,"O'Neill, Tyler","Brubaker, JT",0.44264563729083944,True,PIT
611,1036,"Edman, Tommy","Brubaker, JT",0.009636065862732003,True,PIT
612,1037,"Pujols, Albert","Brubaker, JT",-0.07817485898748204,True,PIT
613,1038,"Carlson, Dylan","Brubaker, JT",-0.013629222022317849,True,PIT
614,1040,"Molina, Yadier","Brubaker, JT",-0.09752525323838104,True,PIT
615,1041,"DeJong, Paul","Brubaker, JT",-0.12111765983258822,True,PIT
616,1045,"Maldonado, Martin","Bradley, Archie",-0.07018539375145827,False,LAA
617,1047,"McCormick, Chas","Bradley, Archie",-0.06811493519935735,False,LAA
618,1049,"Brantley, Michael","Bradley, Archie",-0.0045171180779741155,False,LAA
619,1051,"Maldonado, Martin","Warren, Austin",-0.04173813698603662,False,LAA
620,1052,"Altuve, Jose","Warren, Austin",-0.011911360145374677,False,LAA
621,1053,"Gurriel, Yuli","Warren, Austin",0.09242385850429236,False,LAA
622,1054,"McCormick, Chas","Warren, Austin",0.124645524253982,False,LAA
623,1055,,"Warren, Austin",-0.08347994740217307,False,LAA
624,1056,"Ibáñez, Andy","Kuhl, Chad",0.050069971784310205,False,COL
625,1057,"Garver, Mitch","Kuhl, Chad",0.045792337108313534,False,COL
626,1059,"Semien, Marcus","Kuhl, Chad",-0.04970508417286514,False,COL
627,1060,"Miller, Brad","Kuhl, Chad",-0.0115785015614054,False,COL
628,1062,"Calhoun, Willie","Kuhl, Chad",-0.00871838637461659,False,COL
629,1063,"García, Adolis","Kuhl, Chad",0.007846332095103619,False,COL
630,1064,"Seager, Corey","Kuhl, Chad",0.0027187149175692854,False,COL
631,1065,"Calhoun, Kole","Kuhl, Chad",0.009872078521886861,False,COL
632,1066,"McKinney, Billy","Thompson, Ryan",-0.05912000188585152,False,TB
633,1067,"Vogt, Stephen","Thompson, Ryan",0.02089110623035494,False,TB
634,1068,"Brown, Seth","Thompson, Ryan",-0.05934440836570122,False,TB
635,1070,"Murphy, Sean","Thompson, Ryan",0.0020437570618834335,False,TB
636,1071,"Pinder, Chad","Garza, Ralph",0.21304585774919987,False,TB
637,1072,"Andrus, Elvis","Garza, Ralph",-0.05813976220935305,False,TB
638,1073,"Piscotty, Stephen","Garza, Ralph",-0.06319795194106213,False,TB
639,1074,"Kemp, Tony","Garza, Ralph",0.0164575064611216,False,TB
640,1075,"Brown, Seth","Garza, Ralph",0.19482333451423517,False,TB
641,1079,"Lowrie, Jed","Garza, Ralph",-0.05237065397587826,False,TB
642,1080,"Canha, Mark","Wheeler, Zack",-0.017562806679827982,True,PHI
643,1081,"Alonso, Pete","Wheeler, Zack",0.01413743139688162,True,PHI
644,1082,"McCann, James","Wheeler, Zack",0.033563852677782405,True,PHI
645,1083,"Nimmo, Brandon","Wheeler, Zack",0.10263436931279457,True,PHI
646,1084,"McNeil, Jeff","Wheeler, Zack",0.08563551275330815,True,PHI
647,1085,"Escobar, Eduardo","Wheeler, Zack",-0.03361374958246744,True,PHI
648,1086,"Marte, Starling","Wheeler, Zack",-0.0269829088246364,True,PHI
649,1087,"Lindor, Francisco","Wheeler, Zack",-0.006803040868622707,True,PHI
650,1090,"Cano, Robinson","Wheeler, Zack",-0.00705604957912975,True,PHI
651,1093,"Perdomo, Geraldo","Pressly, Ryan",-0.06868963388692831,False,HOU
652,1094,"Wade, Tyler","Pressly, Ryan",0.011105229364010158,False,HOU
653,1095,"Hernandez, Yonny","Pressly, Ryan",-0.04126106683742342,False,HOU
654,1096,"Beer, Seth","Pressly, Ryan",0.24436035797786598,False,HOU
655,1097,"Rendon, Anthony","Pressly, Ryan",0.13420941584894278,False,HOU
656,1098,"Trout, Mike","Pressly, Ryan",0.2791975230293876,False,HOU
657,1099,"Siri, Jose","Melancon, Mark",0.05956147178296222,False,ARI
658,1101,"Bregman, Alex","Melancon, Mark",0.4070284095081272,False,ARI
659,1103,"Castro, Jason","Melancon, Mark",-0.06239079072399251,False,ARI
660,1105,,"Melancon, Mark",-0.15593603494873512,False,ARI
661,1107,"Grisham, Trent","Melancon, Mark",-0.036678274196437065,False,ARI
662,1109,,"Melancon, Mark",0.2780679753762944,False,ARI
663,1111,"Brantley, Michael","Melancon, Mark",0.03324933334701714,False,ARI
664,1113,"Machado, Manny","Melancon, Mark",-0.05338393509432491,False,ARI
665,1115,"Marte, Ketel","Maton, Phil",-0.05868523871429931,False,HOU
666,1117,,"Ramirez, Noe",-0.08480554587118871,False,ARI
667,1119,"Myers, Wil","Ramirez, Noe",-0.07245974593617865,False,ARI
668,1121,"Voit, Luke","Ramirez, Noe",-0.12018773345560387,False,ARI
669,1123,"Nola, Austin","Ramirez, Noe",0.12268176334238923,False,ARI
670,1125,"Díaz, Aledmys","Ramirez, Noe",-0.0295115981574709,False,ARI
671,1127,"Machado, Manny","Ramirez, Noe",0.004124383020473281,False,ARI
672,1129,"Grisham, Trent","Ramirez, Noe",-0.003526913311161305,False,ARI
673,1131,"McCutchen, Andrew","Watkins, Spenser",0.04817072018545524,False,BAL
674,1132,"Wong, Kolten","Watkins, Spenser",-0.02129286743147544,False,BAL
675,1133,"Narvaez, Omar","Watkins, Spenser",0.056077796399621085,False,BAL
676,1134,"Tellez, Rowdy","Watkins, Spenser",-0.008695172337717036,False,BAL
677,1136,"Renfroe, Hunter","Watkins, Spenser",0.1591112495385333,False,BAL
678,1137,"Peterson, Jace","Watkins, Spenser",0.026422281315818252,False,BAL
679,1138,"Cain, Lorenzo","Watkins, Spenser",-0.009149097737763184,False,BAL
680,1142,"Yelich, Christian","Watkins, Spenser",-0.016030961036526223,False,BAL
681,1143,"Fraley, Jake","Bieber, Shane",0.10464998719399551,True,CLE
682,1144,"Moustakas, Mike","Bieber, Shane",0.057818867749380526,True,CLE
683,1145,"Benintendi, Andrew","Bieber, Shane",-0.03529638737153931,True,CLE
684,1146,"Merrifield, Whit","Bieber, Shane",-0.011858839898066461,True,CLE
685,1147,"Lopez, Nicky","Bieber, Shane",0.006316882418961003,True,CLE
686,1148,"Santana, Carlos","Bieber, Shane",-0.09507523375174692,True,CLE
687,1151,"Taylor, Michael","Bieber, Shane",-0.04986037556934339,True,CLE
688,1152,"Perez, Salvador","Bieber, Shane",0.27065700142180976,True,CLE
689,1154,"Stephenson, Tyler","Bieber, Shane",0.011768306644443385,True,CLE
690,1155,"Naquin, Tyler","Bieber, Shane",-0.003720362320801958,True,CLE
691,1156,,"Bieber, Shane",-0.02857454835446908,True,CLE
692,1157,"Pham, Tommy","Bieber, Shane",-0.03321671025109347,True,CLE
693,1158,"India, Jonathan","Bieber, Shane",-0.06086811643797007,True,CLE
694,1159,"Farmer, Kyle","Bieber, Shane",-0.06753074306639446,True,CLE
695,1160,"Senzel, Nick","Bieber, Shane",-0.06963801212634173,True,CLE
696,1164,"Dozier, Hunter","Bieber, Shane",0.0035751327264787122,True,CLE
697,1166,"Votto, Joey","Bieber, Shane",-0.01039792221375091,True,CLE
698,1167,,"Robertson, David",-0.0643081968861291,False,CHC
699,1169,"McCutchen, Andrew","Robertson, David",0.003550482190979053,False,CHC
700,1171,"Tsutsugo, Yoshi","Robertson, David",-0.035017586815579316,False,CHC
701,1173,"Wong, Kolten","Robertson, David",-0.02129286743147544,False,CHC
702,1175,"Adames, Willy","Robertson, David",0.01495948573982123,False,CHC
703,1177,"Newman, Kevin","Robertson, David",-0.03083130879011669,False,CHC
704,1179,"Albies, Ozzie","Gutiérrez, Vladimir",-0.12513340381437627,True,CIN
705,1180,"Ozuna, Marcell","Gutiérrez, Vladimir",0.12023423896559089,True,CIN
706,1181,"Swanson, Dansby","Gutiérrez, Vladimir",-0.01991267677274811,True,CIN
